"Metai";"Mënuo";"Mënesio pajamos";"Amþius";"Lytis";"Apdraustøjø skaièius"
2014.0;"Rugsëjis";"1303,29-1448,09 €";"Visos amþiaus grupës";"Visi apdraustieji";21.18
2014.0;"Rugsëjis";"1303,29-1448,09 €";"Visos amþiaus grupës";"Moterys";8.86
2014.0;"Rugsëjis";"1303,29-1448,09 €";"Visos amþiaus grupës";"Vyrai";12.33
2014.0;"Rugsëjis";"1303,29-1448,09 €";"iki 24 metø";"Visi apdraustieji";0.4
2014.0;"Rugsëjis";"1303,29-1448,09 €";"iki 24 metø";"Moterys";0.07
2014.0;"Rugsëjis";"1303,29-1448,09 €";"iki 24 metø";"Vyrai";0.33
2014.0;"Rugsëjis";"1303,29-1448,09 €";"25-34 metai";"Visi apdraustieji";6.09
2014.0;"Rugsëjis";"1303,29-1448,09 €";"25-34 metai";"Moterys";2.16
2014.0;"Rugsëjis";"1303,29-1448,09 €";"25-34 metai";"Vyrai";3.93
2014.0;"Rugsëjis";"1303,29-1448,09 €";"35-44 metai";"Visi apdraustieji";5.61
2014.0;"Rugsëjis";"1303,29-1448,09 €";"35-44 metai";"Moterys";2.46
2014.0;"Rugsëjis";"1303,29-1448,09 €";"35-44 metai";"Vyrai";3.15
2014.0;"Rugsëjis";"1303,29-1448,09 €";"45-54 metai";"Visi apdraustieji";5.02
2014.0;"Rugsëjis";"1303,29-1448,09 €";"45-54 metai";"Moterys";2.36
2014.0;"Rugsëjis";"1303,29-1448,09 €";"45-54 metai";"Vyrai";2.67
2014.0;"Rugsëjis";"1303,29-1448,09 €";"55-64 metai";"Visi apdraustieji";3.59
2014.0;"Rugsëjis";"1303,29-1448,09 €";"55-64 metai";"Moterys";1.61
2014.0;"Rugsëjis";"1303,29-1448,09 €";"55-64 metai";"Vyrai";1.97
2014.0;"Rugsëjis";"1303,29-1448,09 €";"virð 65 metø";"Visi apdraustieji";0.48
2014.0;"Rugsëjis";"1303,29-1448,09 €";"virð 65 metø";"Moterys";0.19
2014.0;"Rugsëjis";"1303,29-1448,09 €";"virð 65 metø";"Vyrai";0.29
2014.0;"Rugsëjis";"1448,1-1737,71 €";"Visos amþiaus grupës";"Visi apdraustieji";25.36
2014.0;"Rugsëjis";"1448,1-1737,71 €";"Visos amþiaus grupës";"Moterys";10.28
2014.0;"Rugsëjis";"1448,1-1737,71 €";"Visos amþiaus grupës";"Vyrai";15.08
2014.0;"Rugsëjis";"1448,1-1737,71 €";"iki 24 metø";"Visi apdraustieji";0.36
2014.0;"Rugsëjis";"1448,1-1737,71 €";"iki 24 metø";"Moterys";0.07
2014.0;"Rugsëjis";"1448,1-1737,71 €";"iki 24 metø";"Vyrai";0.29
2014.0;"Rugsëjis";"1448,1-1737,71 €";"25-34 metai";"Visi apdraustieji";7.28
2014.0;"Rugsëjis";"1448,1-1737,71 €";"25-34 metai";"Moterys";2.45
2014.0;"Rugsëjis";"1448,1-1737,71 €";"25-34 metai";"Vyrai";4.83
2014.0;"Rugsëjis";"1448,1-1737,71 €";"35-44 metai";"Visi apdraustieji";7.27
2014.0;"Rugsëjis";"1448,1-1737,71 €";"35-44 metai";"Moterys";3.01
2014.0;"Rugsëjis";"1448,1-1737,71 €";"35-44 metai";"Vyrai";4.26
2014.0;"Rugsëjis";"1448,1-1737,71 €";"45-54 metai";"Visi apdraustieji";5.93
2014.0;"Rugsëjis";"1448,1-1737,71 €";"45-54 metai";"Moterys";2.75
2014.0;"Rugsëjis";"1448,1-1737,71 €";"45-54 metai";"Vyrai";3.18
2014.0;"Rugsëjis";"1448,1-1737,71 €";"55-64 metai";"Visi apdraustieji";3.93
2014.0;"Rugsëjis";"1448,1-1737,71 €";"55-64 metai";"Moterys";1.77
2014.0;"Rugsëjis";"1448,1-1737,71 €";"55-64 metai";"Vyrai";2.17
2014.0;"Rugsëjis";"1448,1-1737,71 €";"virð 65 metø";"Visi apdraustieji";0.58
2014.0;"Rugsëjis";"1448,1-1737,71 €";"virð 65 metø";"Moterys";0.23
2014.0;"Rugsëjis";"1448,1-1737,71 €";"virð 65 metø";"Vyrai";0.35
2014.0;"Rugsëjis";"1737,72-2172,14 €";"Visos amþiaus grupës";"Visi apdraustieji";18.65
2014.0;"Rugsëjis";"1737,72-2172,14 €";"Visos amþiaus grupës";"Moterys";7.21
2014.0;"Rugsëjis";"1737,72-2172,14 €";"Visos amþiaus grupës";"Vyrai";11.43
2014.0;"Rugsëjis";"1737,72-2172,14 €";"iki 24 metø";"Visi apdraustieji";0.17
2014.0;"Rugsëjis";"1737,72-2172,14 €";"iki 24 metø";"Moterys";0.03
2014.0;"Rugsëjis";"1737,72-2172,14 €";"iki 24 metø";"Vyrai";0.13
2014.0;"Rugsëjis";"1737,72-2172,14 €";"25-34 metai";"Visi apdraustieji";5.06
2014.0;"Rugsëjis";"1737,72-2172,14 €";"25-34 metai";"Moterys";1.46
2014.0;"Rugsëjis";"1737,72-2172,14 €";"25-34 metai";"Vyrai";3.6
2014.0;"Rugsëjis";"1737,72-2172,14 €";"35-44 metai";"Visi apdraustieji";5.77
2014.0;"Rugsëjis";"1737,72-2172,14 €";"35-44 metai";"Moterys";2.29
2014.0;"Rugsëjis";"1737,72-2172,14 €";"35-44 metai";"Vyrai";3.48
2014.0;"Rugsëjis";"1737,72-2172,14 €";"45-54 metai";"Visi apdraustieji";4.34
2014.0;"Rugsëjis";"1737,72-2172,14 €";"45-54 metai";"Moterys";1.98
2014.0;"Rugsëjis";"1737,72-2172,14 €";"45-54 metai";"Vyrai";2.35
2014.0;"Rugsëjis";"1737,72-2172,14 €";"55-64 metai";"Visi apdraustieji";2.9
2014.0;"Rugsëjis";"1737,72-2172,14 €";"55-64 metai";"Moterys";1.3
2014.0;"Rugsëjis";"1737,72-2172,14 €";"55-64 metai";"Vyrai";1.6
2014.0;"Rugsëjis";"1737,72-2172,14 €";"virð 65 metø";"Visi apdraustieji";0.42
2014.0;"Rugsëjis";"1737,72-2172,14 €";"virð 65 metø";"Moterys";0.15
2014.0;"Rugsëjis";"1737,72-2172,14 €";"virð 65 metø";"Vyrai";0.27
2014.0;"Rugsëjis";"2172,15-2896,19 €";"Visos amþiaus grupës";"Visi apdraustieji";12.99
2014.0;"Rugsëjis";"2172,15-2896,19 €";"Visos amþiaus grupës";"Moterys";4.61
2014.0;"Rugsëjis";"2172,15-2896,19 €";"Visos amþiaus grupës";"Vyrai";8.38
2014.0;"Rugsëjis";"2172,15-2896,19 €";"iki 24 metø";"Visi apdraustieji";0.08
2014.0;"Rugsëjis";"2172,15-2896,19 €";"iki 24 metø";"Moterys";0.01
2014.0;"Rugsëjis";"2172,15-2896,19 €";"iki 24 metø";"Vyrai";0.07
2014.0;"Rugsëjis";"2172,15-2896,19 €";"25-34 metai";"Visi apdraustieji";3.17
2014.0;"Rugsëjis";"2172,15-2896,19 €";"25-34 metai";"Moterys";0.84
2014.0;"Rugsëjis";"2172,15-2896,19 €";"25-34 metai";"Vyrai";2.34
2014.0;"Rugsëjis";"2172,15-2896,19 €";"35-44 metai";"Visi apdraustieji";4.31
2014.0;"Rugsëjis";"2172,15-2896,19 €";"35-44 metai";"Moterys";1.58
2014.0;"Rugsëjis";"2172,15-2896,19 €";"35-44 metai";"Vyrai";2.73
2014.0;"Rugsëjis";"2172,15-2896,19 €";"45-54 metai";"Visi apdraustieji";3.14
2014.0;"Rugsëjis";"2172,15-2896,19 €";"45-54 metai";"Moterys";1.32
2014.0;"Rugsëjis";"2172,15-2896,19 €";"45-54 metai";"Vyrai";1.82
2014.0;"Rugsëjis";"2172,15-2896,19 €";"55-64 metai";"Visi apdraustieji";1.97
2014.0;"Rugsëjis";"2172,15-2896,19 €";"55-64 metai";"Moterys";0.76
2014.0;"Rugsëjis";"2172,15-2896,19 €";"55-64 metai";"Vyrai";1.21
2014.0;"Rugsëjis";"2172,15-2896,19 €";"virð 65 metø";"Visi apdraustieji";0.31
2014.0;"Rugsëjis";"2172,15-2896,19 €";"virð 65 metø";"Moterys";0.09
2014.0;"Rugsëjis";"2172,15-2896,19 €";"virð 65 metø";"Vyrai";0.22
2014.0;"Rugsëjis";"2896,2-3185,81 €";"Visos amþiaus grupës";"Visi apdraustieji";2.52
2014.0;"Rugsëjis";"2896,2-3185,81 €";"Visos amþiaus grupës";"Moterys";0.79
2014.0;"Rugsëjis";"2896,2-3185,81 €";"Visos amþiaus grupës";"Vyrai";1.74
2014.0;"Rugsëjis";"2896,2-3185,81 €";"iki 24 metø";"Visi apdraustieji";0.01
2014.0;"Rugsëjis";"2896,2-3185,81 €";"iki 24 metø";"Moterys";0.0
2014.0;"Rugsëjis";"2896,2-3185,81 €";"iki 24 metø";"Vyrai";0.01
2014.0;"Rugsëjis";"2896,2-3185,81 €";"25-34 metai";"Visi apdraustieji";0.6
2014.0;"Rugsëjis";"2896,2-3185,81 €";"25-34 metai";"Moterys";0.14
2014.0;"Rugsëjis";"2896,2-3185,81 €";"25-34 metai";"Vyrai";0.46
2014.0;"Rugsëjis";"2896,2-3185,81 €";"35-44 metai";"Visi apdraustieji";0.9
2014.0;"Rugsëjis";"2896,2-3185,81 €";"35-44 metai";"Moterys";0.28
2014.0;"Rugsëjis";"2896,2-3185,81 €";"35-44 metai";"Vyrai";0.61
2014.0;"Rugsëjis";"2896,2-3185,81 €";"45-54 metai";"Visi apdraustieji";0.59
2014.0;"Rugsëjis";"2896,2-3185,81 €";"45-54 metai";"Moterys";0.21
2014.0;"Rugsëjis";"2896,2-3185,81 €";"45-54 metai";"Vyrai";0.38
2014.0;"Rugsëjis";"2896,2-3185,81 €";"55-64 metai";"Visi apdraustieji";0.37
2014.0;"Rugsëjis";"2896,2-3185,81 €";"55-64 metai";"Moterys";0.13
2014.0;"Rugsëjis";"2896,2-3185,81 €";"55-64 metai";"Vyrai";0.24
2014.0;"Rugsëjis";"2896,2-3185,81 €";"virð 65 metø";"Visi apdraustieji";0.05
2014.0;"Rugsëjis";"2896,2-3185,81 €";"virð 65 metø";"Moterys";0.02
2014.0;"Rugsëjis";"2896,2-3185,81 €";"virð 65 metø";"Vyrai";0.04
2014.0;"Rugsëjis";"3185,82-3475,43 €";"Visos amþiaus grupës";"Visi apdraustieji";1.75
2014.0;"Rugsëjis";"3185,82-3475,43 €";"Visos amþiaus grupës";"Moterys";0.52
2014.0;"Rugsëjis";"3185,82-3475,43 €";"Visos amþiaus grupës";"Vyrai";1.24
2014.0;"Rugsëjis";"3185,82-3475,43 €";"iki 24 metø";"Visi apdraustieji";0.01
2014.0;"Rugsëjis";"3185,82-3475,43 €";"iki 24 metø";"Vyrai";0.01
2014.0;"Rugsëjis";"3185,82-3475,43 €";"25-34 metai";"Visi apdraustieji";0.42
2014.0;"Rugsëjis";"3185,82-3475,43 €";"25-34 metai";"Moterys";0.1
2014.0;"Rugsëjis";"3185,82-3475,43 €";"25-34 metai";"Vyrai";0.32
2014.0;"Rugsëjis";"3185,82-3475,43 €";"35-44 metai";"Visi apdraustieji";0.65
2014.0;"Rugsëjis";"3185,82-3475,43 €";"35-44 metai";"Moterys";0.2
2014.0;"Rugsëjis";"3185,82-3475,43 €";"35-44 metai";"Vyrai";0.45
2014.0;"Rugsëjis";"3185,82-3475,43 €";"45-54 metai";"Visi apdraustieji";0.4
2014.0;"Rugsëjis";"3185,82-3475,43 €";"45-54 metai";"Moterys";0.14
2014.0;"Rugsëjis";"3185,82-3475,43 €";"45-54 metai";"Vyrai";0.26
2014.0;"Rugsëjis";"3185,82-3475,43 €";"55-64 metai";"Visi apdraustieji";0.23
2014.0;"Rugsëjis";"3185,82-3475,43 €";"55-64 metai";"Moterys";0.07
2014.0;"Rugsëjis";"3185,82-3475,43 €";"55-64 metai";"Vyrai";0.16
2014.0;"Rugsëjis";"3185,82-3475,43 €";"virð 65 metø";"Visi apdraustieji";0.05
2014.0;"Rugsëjis";"3185,82-3475,43 €";"virð 65 metø";"Moterys";0.01
2014.0;"Rugsëjis";"3185,82-3475,43 €";"virð 65 metø";"Vyrai";0.04
2014.0;"Rugsëjis";"virð 3475,44 €";"Visos amþiaus grupës";"Visi apdraustieji";6.13
2014.0;"Rugsëjis";"virð 3475,44 €";"Visos amþiaus grupës";"Moterys";1.52
2014.0;"Rugsëjis";"virð 3475,44 €";"Visos amþiaus grupës";"Vyrai";4.61
2014.0;"Rugsëjis";"virð 3475,44 €";"iki 24 metø";"Visi apdraustieji";0.02
2014.0;"Rugsëjis";"virð 3475,44 €";"iki 24 metø";"Moterys";0.0
2014.0;"Rugsëjis";"virð 3475,44 €";"iki 24 metø";"Vyrai";0.01
2014.0;"Rugsëjis";"virð 3475,44 €";"25-34 metai";"Visi apdraustieji";1.16
2014.0;"Rugsëjis";"virð 3475,44 €";"25-34 metai";"Moterys";0.25
2014.0;"Rugsëjis";"virð 3475,44 €";"25-34 metai";"Vyrai";0.91
2014.0;"Rugsëjis";"virð 3475,44 €";"35-44 metai";"Visi apdraustieji";2.52
2014.0;"Rugsëjis";"virð 3475,44 €";"35-44 metai";"Moterys";0.62
2014.0;"Rugsëjis";"virð 3475,44 €";"35-44 metai";"Vyrai";1.91
2014.0;"Rugsëjis";"virð 3475,44 €";"45-54 metai";"Visi apdraustieji";1.48
2014.0;"Rugsëjis";"virð 3475,44 €";"45-54 metai";"Moterys";0.43
2014.0;"Rugsëjis";"virð 3475,44 €";"45-54 metai";"Vyrai";1.05
2014.0;"Rugsëjis";"virð 3475,44 €";"55-64 metai";"Visi apdraustieji";0.82
2014.0;"Rugsëjis";"virð 3475,44 €";"55-64 metai";"Moterys";0.2
2014.0;"Rugsëjis";"virð 3475,44 €";"55-64 metai";"Vyrai";0.62
2014.0;"Rugsëjis";"virð 3475,44 €";"virð 65 metø";"Visi apdraustieji";0.14
2014.0;"Rugsëjis";"virð 3475,44 €";"virð 65 metø";"Moterys";0.03
2014.0;"Rugsëjis";"virð 3475,44 €";"virð 65 metø";"Vyrai";0.11
2014.0;"Spalis";"iki 65,15 €";"Visos amþiaus grupës";"Visi apdraustieji";21.99
2014.0;"Spalis";"iki 65,15 €";"Visos amþiaus grupës";"Moterys";10.21
2014.0;"Spalis";"iki 65,15 €";"Visos amþiaus grupës";"Vyrai";11.78
2014.0;"Spalis";"iki 65,15 €";"iki 24 metø";"Visi apdraustieji";2.44
2014.0;"Spalis";"iki 65,15 €";"iki 24 metø";"Moterys";1.19
2014.0;"Spalis";"iki 65,15 €";"iki 24 metø";"Vyrai";1.25
2014.0;"Spalis";"iki 65,15 €";"25-34 metai";"Visi apdraustieji";4.54
2014.0;"Spalis";"iki 65,15 €";"25-34 metai";"Moterys";1.86
2014.0;"Spalis";"iki 65,15 €";"25-34 metai";"Vyrai";2.68
2014.0;"Spalis";"iki 65,15 €";"35-44 metai";"Visi apdraustieji";4.93
2014.0;"Spalis";"iki 65,15 €";"35-44 metai";"Moterys";2.11
2014.0;"Spalis";"iki 65,15 €";"35-44 metai";"Vyrai";2.82
2014.0;"Spalis";"iki 65,15 €";"45-54 metai";"Visi apdraustieji";4.71
2014.0;"Spalis";"iki 65,15 €";"45-54 metai";"Moterys";2.19
2014.0;"Spalis";"iki 65,15 €";"45-54 metai";"Vyrai";2.52
2014.0;"Spalis";"iki 65,15 €";"55-64 metai";"Visi apdraustieji";3.31
2014.0;"Spalis";"iki 65,15 €";"55-64 metai";"Moterys";1.73
2014.0;"Spalis";"iki 65,15 €";"55-64 metai";"Vyrai";1.57
2014.0;"Spalis";"iki 65,15 €";"virð 65 metø";"Visi apdraustieji";2.07
2014.0;"Spalis";"iki 65,15 €";"virð 65 metø";"Moterys";1.13
2014.0;"Spalis";"iki 65,15 €";"virð 65 metø";"Vyrai";0.93
2014.0;"Spalis";"65,16-130,32 €";"Visos amþiaus grupës";"Visi apdraustieji";27.81
2014.0;"Spalis";"65,16-130,32 €";"Visos amþiaus grupës";"Moterys";14.78
2014.0;"Spalis";"65,16-130,32 €";"Visos amþiaus grupës";"Vyrai";13.03
2014.0;"Spalis";"65,16-130,32 €";"iki 24 metø";"Visi apdraustieji";3.45
2014.0;"Spalis";"65,16-130,32 €";"iki 24 metø";"Moterys";1.82
2014.0;"Spalis";"65,16-130,32 €";"iki 24 metø";"Vyrai";1.63
2014.0;"Spalis";"65,16-130,32 €";"25-34 metai";"Visi apdraustieji";4.71
2014.0;"Spalis";"65,16-130,32 €";"25-34 metai";"Moterys";2.18
2014.0;"Spalis";"65,16-130,32 €";"25-34 metai";"Vyrai";2.53
2014.0;"Spalis";"65,16-130,32 €";"35-44 metai";"Visi apdraustieji";5.85
2014.0;"Spalis";"65,16-130,32 €";"35-44 metai";"Moterys";3.02
2014.0;"Spalis";"65,16-130,32 €";"35-44 metai";"Vyrai";2.84
2014.0;"Spalis";"65,16-130,32 €";"45-54 metai";"Visi apdraustieji";6.21
2014.0;"Spalis";"65,16-130,32 €";"45-54 metai";"Moterys";3.34
2014.0;"Spalis";"65,16-130,32 €";"45-54 metai";"Vyrai";2.87
2014.0;"Spalis";"65,16-130,32 €";"55-64 metai";"Visi apdraustieji";4.73
2014.0;"Spalis";"65,16-130,32 €";"55-64 metai";"Moterys";2.78
2014.0;"Spalis";"65,16-130,32 €";"55-64 metai";"Vyrai";1.95
2014.0;"Spalis";"65,16-130,32 €";"virð 65 metø";"Visi apdraustieji";2.87
2014.0;"Spalis";"65,16-130,32 €";"virð 65 metø";"Moterys";1.65
2014.0;"Spalis";"65,16-130,32 €";"virð 65 metø";"Vyrai";1.22
2014.0;"Spalis";"130,33-144,8 €";"Visos amþiaus grupës";"Visi apdraustieji";5.94
2014.0;"Spalis";"130,33-144,8 €";"Visos amþiaus grupës";"Moterys";3.21
2014.0;"Spalis";"130,33-144,8 €";"Visos amþiaus grupës";"Vyrai";2.73
2014.0;"Spalis";"130,33-144,8 €";"iki 24 metø";"Visi apdraustieji";0.71
2014.0;"Spalis";"130,33-144,8 €";"iki 24 metø";"Moterys";0.38
2014.0;"Spalis";"130,33-144,8 €";"iki 24 metø";"Vyrai";0.33
2014.0;"Spalis";"130,33-144,8 €";"25-34 metai";"Visi apdraustieji";1.05
2014.0;"Spalis";"130,33-144,8 €";"25-34 metai";"Moterys";0.51
2014.0;"Spalis";"130,33-144,8 €";"25-34 metai";"Vyrai";0.53
2014.0;"Spalis";"130,33-144,8 €";"35-44 metai";"Visi apdraustieji";1.32
2014.0;"Spalis";"130,33-144,8 €";"35-44 metai";"Moterys";0.7
2014.0;"Spalis";"130,33-144,8 €";"35-44 metai";"Vyrai";0.62
2014.0;"Spalis";"130,33-144,8 €";"45-54 metai";"Visi apdraustieji";1.39
2014.0;"Spalis";"130,33-144,8 €";"45-54 metai";"Moterys";0.78
2014.0;"Spalis";"130,33-144,8 €";"45-54 metai";"Vyrai";0.61
2014.0;"Spalis";"130,33-144,8 €";"55-64 metai";"Visi apdraustieji";1.01
2014.0;"Spalis";"130,33-144,8 €";"55-64 metai";"Moterys";0.59
2014.0;"Spalis";"130,33-144,8 €";"55-64 metai";"Vyrai";0.42
2014.0;"Spalis";"130,33-144,8 €";"virð 65 metø";"Visi apdraustieji";0.45
2014.0;"Spalis";"130,33-144,8 €";"virð 65 metø";"Moterys";0.24
2014.0;"Spalis";"130,33-144,8 €";"virð 65 metø";"Vyrai";0.22
2014.0;"Spalis";"144,81-159,28 €";"Visos amþiaus grupës";"Visi apdraustieji";35.52
2014.0;"Spalis";"144,81-159,28 €";"Visos amþiaus grupës";"Moterys";17.17
2014.0;"Spalis";"144,81-159,28 €";"Visos amþiaus grupës";"Vyrai";18.35
2014.0;"Spalis";"144,81-159,28 €";"iki 24 metø";"Visi apdraustieji";3.88
2014.0;"Spalis";"144,81-159,28 €";"iki 24 metø";"Moterys";1.74
2014.0;"Spalis";"144,81-159,28 €";"iki 24 metø";"Vyrai";2.15
2014.0;"Spalis";"144,81-159,28 €";"25-34 metai";"Visi apdraustieji";6.48
2014.0;"Spalis";"144,81-159,28 €";"25-34 metai";"Moterys";2.48
2014.0;"Spalis";"144,81-159,28 €";"25-34 metai";"Vyrai";4.0
2014.0;"Spalis";"144,81-159,28 €";"35-44 metai";"Visi apdraustieji";8.13
2014.0;"Spalis";"144,81-159,28 €";"35-44 metai";"Moterys";3.99
2014.0;"Spalis";"144,81-159,28 €";"35-44 metai";"Vyrai";4.14
2014.0;"Spalis";"144,81-159,28 €";"45-54 metai";"Visi apdraustieji";9.07
2014.0;"Spalis";"144,81-159,28 €";"45-54 metai";"Moterys";4.65
2014.0;"Spalis";"144,81-159,28 €";"45-54 metai";"Vyrai";4.42
2014.0;"Spalis";"144,81-159,28 €";"55-64 metai";"Visi apdraustieji";5.77
2014.0;"Spalis";"144,81-159,28 €";"55-64 metai";"Moterys";3.18
2014.0;"Spalis";"144,81-159,28 €";"55-64 metai";"Vyrai";2.59
2014.0;"Spalis";"144,81-159,28 €";"virð 65 metø";"Visi apdraustieji";2.19
2014.0;"Spalis";"144,81-159,28 €";"virð 65 metø";"Moterys";1.14
2014.0;"Spalis";"144,81-159,28 €";"virð 65 metø";"Vyrai";1.06
2014.0;"Spalis";"159,29-173,76 €";"Visos amþiaus grupës";"Visi apdraustieji";8.93
2014.0;"Spalis";"159,29-173,76 €";"Visos amþiaus grupës";"Moterys";5.01
2014.0;"Spalis";"159,29-173,76 €";"Visos amþiaus grupës";"Vyrai";3.91
2014.0;"Spalis";"159,29-173,76 €";"iki 24 metø";"Visi apdraustieji";1.39
2014.0;"Spalis";"159,29-173,76 €";"iki 24 metø";"Moterys";0.82
2014.0;"Spalis";"159,29-173,76 €";"iki 24 metø";"Vyrai";0.57
2014.0;"Spalis";"159,29-173,76 €";"25-34 metai";"Visi apdraustieji";1.42
2014.0;"Spalis";"159,29-173,76 €";"25-34 metai";"Moterys";0.71
2014.0;"Spalis";"159,29-173,76 €";"25-34 metai";"Vyrai";0.71
2014.0;"Spalis";"159,29-173,76 €";"35-44 metai";"Visi apdraustieji";1.78
2014.0;"Spalis";"159,29-173,76 €";"35-44 metai";"Moterys";0.97
2014.0;"Spalis";"159,29-173,76 €";"35-44 metai";"Vyrai";0.81
2014.0;"Spalis";"159,29-173,76 €";"45-54 metai";"Visi apdraustieji";2.18
2014.0;"Spalis";"159,29-173,76 €";"45-54 metai";"Moterys";1.22
2014.0;"Spalis";"159,29-173,76 €";"45-54 metai";"Vyrai";0.97
2014.0;"Spalis";"159,29-173,76 €";"55-64 metai";"Visi apdraustieji";1.56
2014.0;"Spalis";"159,29-173,76 €";"55-64 metai";"Moterys";0.95
2014.0;"Spalis";"159,29-173,76 €";"55-64 metai";"Vyrai";0.61
2014.0;"Spalis";"159,29-173,76 €";"virð 65 metø";"Visi apdraustieji";0.6
2014.0;"Spalis";"159,29-173,76 €";"virð 65 metø";"Moterys";0.34
2014.0;"Spalis";"159,29-173,76 €";"virð 65 metø";"Vyrai";0.26
2014.0;"Spalis";"173,77-202,72 €";"Visos amþiaus grupës";"Visi apdraustieji";12.08
2014.0;"Spalis";"173,77-202,72 €";"Visos amþiaus grupës";"Moterys";7.48
2014.0;"Spalis";"173,77-202,72 €";"Visos amþiaus grupës";"Vyrai";4.61
2014.0;"Spalis";"173,77-202,72 €";"iki 24 metø";"Visi apdraustieji";2.03
2014.0;"Spalis";"173,77-202,72 €";"iki 24 metø";"Moterys";1.25
2014.0;"Spalis";"173,77-202,72 €";"iki 24 metø";"Vyrai";0.78
2014.0;"Spalis";"173,77-202,72 €";"25-34 metai";"Visi apdraustieji";2.06
2014.0;"Spalis";"173,77-202,72 €";"25-34 metai";"Moterys";1.19
2014.0;"Spalis";"173,77-202,72 €";"25-34 metai";"Vyrai";0.87
2014.0;"Spalis";"173,77-202,72 €";"35-44 metai";"Visi apdraustieji";2.34
2014.0;"Spalis";"173,77-202,72 €";"35-44 metai";"Moterys";1.5
2014.0;"Spalis";"173,77-202,72 €";"35-44 metai";"Vyrai";0.85
2014.0;"Spalis";"173,77-202,72 €";"45-54 metai";"Visi apdraustieji";2.75
2014.0;"Spalis";"173,77-202,72 €";"45-54 metai";"Moterys";1.74
2014.0;"Spalis";"173,77-202,72 €";"45-54 metai";"Vyrai";1.02
2014.0;"Spalis";"173,77-202,72 €";"55-64 metai";"Visi apdraustieji";2.05
2014.0;"Spalis";"173,77-202,72 €";"55-64 metai";"Moterys";1.3
2014.0;"Spalis";"173,77-202,72 €";"55-64 metai";"Vyrai";0.75
2014.0;"Spalis";"173,77-202,72 €";"virð 65 metø";"Visi apdraustieji";0.85
2014.0;"Spalis";"173,77-202,72 €";"virð 65 metø";"Moterys";0.5
2014.0;"Spalis";"173,77-202,72 €";"virð 65 metø";"Vyrai";0.35
2014.0;"Spalis";"202,73-231,69 €";"Visos amþiaus grupës";"Visi apdraustieji";15.39
2014.0;"Spalis";"202,73-231,69 €";"Visos amþiaus grupës";"Moterys";10.01
2014.0;"Spalis";"202,73-231,69 €";"Visos amþiaus grupës";"Vyrai";5.38
2014.0;"Spalis";"202,73-231,69 €";"iki 24 metø";"Visi apdraustieji";2.02
2014.0;"Spalis";"202,73-231,69 €";"iki 24 metø";"Moterys";1.3
2014.0;"Spalis";"202,73-231,69 €";"iki 24 metø";"Vyrai";0.72
2014.0;"Spalis";"202,73-231,69 €";"25-34 metai";"Visi apdraustieji";2.48
2014.0;"Spalis";"202,73-231,69 €";"25-34 metai";"Moterys";1.53
2014.0;"Spalis";"202,73-231,69 €";"25-34 metai";"Vyrai";0.95
2014.0;"Spalis";"202,73-231,69 €";"35-44 metai";"Visi apdraustieji";3.2
2014.0;"Spalis";"202,73-231,69 €";"35-44 metai";"Moterys";2.06
2014.0;"Spalis";"202,73-231,69 €";"35-44 metai";"Vyrai";1.14
2014.0;"Spalis";"202,73-231,69 €";"45-54 metai";"Visi apdraustieji";3.8
2014.0;"Spalis";"202,73-231,69 €";"45-54 metai";"Moterys";2.58
2014.0;"Spalis";"202,73-231,69 €";"45-54 metai";"Vyrai";1.22
2014.0;"Spalis";"202,73-231,69 €";"55-64 metai";"Visi apdraustieji";2.85
2014.0;"Spalis";"202,73-231,69 €";"55-64 metai";"Moterys";1.92
2014.0;"Spalis";"202,73-231,69 €";"55-64 metai";"Vyrai";0.93
2014.0;"Spalis";"202,73-231,69 €";"virð 65 metø";"Visi apdraustieji";1.05
2014.0;"Spalis";"202,73-231,69 €";"virð 65 metø";"Moterys";0.62
2014.0;"Spalis";"202,73-231,69 €";"virð 65 metø";"Vyrai";0.43
2014.0;"Spalis";"231,7-289,61 €";"Visos amþiaus grupës";"Visi apdraustieji";29.92
2014.0;"Spalis";"231,7-289,61 €";"Visos amþiaus grupës";"Moterys";19.02
2014.0;"Spalis";"231,7-289,61 €";"Visos amþiaus grupës";"Vyrai";10.9
2014.0;"Spalis";"231,7-289,61 €";"iki 24 metø";"Visi apdraustieji";4.43
2014.0;"Spalis";"231,7-289,61 €";"iki 24 metø";"Moterys";2.65
2014.0;"Spalis";"231,7-289,61 €";"iki 24 metø";"Vyrai";1.78
2014.0;"Spalis";"231,7-289,61 €";"25-34 metai";"Visi apdraustieji";5.48
2014.0;"Spalis";"231,7-289,61 €";"25-34 metai";"Moterys";3.36
2014.0;"Spalis";"231,7-289,61 €";"25-34 metai";"Vyrai";2.12
2014.0;"Spalis";"231,7-289,61 €";"35-44 metai";"Visi apdraustieji";6.01
2014.0;"Spalis";"231,7-289,61 €";"35-44 metai";"Moterys";3.86
2014.0;"Spalis";"231,7-289,61 €";"35-44 metai";"Vyrai";2.15
2014.0;"Spalis";"231,7-289,61 €";"45-54 metai";"Visi apdraustieji";7.23
2014.0;"Spalis";"231,7-289,61 €";"45-54 metai";"Moterys";4.85
2014.0;"Spalis";"231,7-289,61 €";"45-54 metai";"Vyrai";2.38
